alarm_id,device_id,start_timestamp,end_timestamp
9,29,37,604800
5,19,48,604800
0,27,68,604800
21,27,79,604800
12,25,100,604800
10,27,115,604800
14,4,119,604800
17,4,120,604800
14,27,125,604800
6,24,126,604800
6,27,126,604800
21,4,127,604800
10,4,130,604800
6,4,130,604800
10,24,137,604800
10,24,139,604800
6,27,139,604800
10,4,139,604800
6,27,141,604800
10,27,153,604800
9,27,171,604800
10,4,191,604800
10,17,198,604800
6,4,198,604800
22,25,199,604800
10,27,202,604800
2,4,219,604800
17,24,220,604800
10,4,221,604800
20,9,228,604800
10,15,229,604800
3,19,230,604800
10,27,232,604800
13,24,237,604800
4,21,246,604800
6,24,247,604800
9,4,252,604800
10,18,252,604800
17,27,253,604800
4,9,257,604800
17,24,261,604800
10,24,269,604800
10,24,270,604800
10,4,271,604800
17,24,273,604800
10,4,277,604800
17,27,287,604800
19,28,289,604800
10,17,293,604800
13,4,298,604800
12,5,300,604800
22,9,301,604800
14,26,303,604800
10,15,304,604800
4,5,304,604800
22,6,305,604800
22,7,305,604800
12,28,306,604800
23,11,307,604800
15,29,311,604800
8,23,317,604800
6,1,318,604800
4,28,318,604800
17,19,319,604800
4,12,319,604800
4,29,320,604800
8,29,320,604800
20,1,321,604800
20,29,322,604800
22,1,324,604800
12,26,325,604800
4,23,327,604800
20,23,333,604800
10,27,333,604800
10,4,334,604800
6,23,334,604800
20,12,339,604800
16,17,340,604800
10,23,340,604800
4,19,340,604800
4,29,340,604800
4,7,342,604800
22,28,343,604800
10,27,344,604800
22,28,344,604800
22,19,345,604800
22,28,347,604800
6,29,347,604800
6,7,348,604800
10,1,348,604800
4,26,349,604800
8,19,349,604800
22,14,350,604800
10,12,351,604800
10,1,352,604800
10,19,352,604800
10,23,353,604800
6,29,353,604800
4,16,353,604800
22,7,353,604800
6,19,354,604800
17,4,355,604800
22,29,355,604800
10,25,357,604800
13,26,358,604800
10,7,358,604800
6,28,359,604800
10,19,360,604800
6,12,363,604800
4,12,367,604800
10,23,367,604800
10,26,370,604800
2,24,372,604800
10,12,372,604800
20,29,372,604800
10,29,373,604800
4,29,374,604800
2,27,375,604800
4,29,376,604800
13,28,376,604800
4,12,377,604800
17,4,378,604800
2,17,381,604800
13,4,381,604800
6,26,381,604800
12,26,381,604800
22,5,381,604800
10,29,382,604800
22,29,383,604800
9,10,385,604800
22,23,386,604800
13,17,387,604800
13,24,388,604800
10,8,388,604800
4,23,390,604800
22,23,391,604800
17,24,391,604800
10,23,392,604800
6,23,392,604800
17,17,392,604800
2,5,396,604800
13,17,397,604800
17,7,400,604800
22,26,400,604800
6,29,401,604800
6,19,402,604800
10,23,403,604800
4,1,405,604800
10,5,406,604800
10,23,406,604800
4,23,406,604800
17,28,407,604800
10,5,410,604800
22,10,411,604800
8,10,411,604800
22,12,412,604800
13,4,413,604800
17,9,413,604800
6,10,413,604800
22,22,414,604800
17,4,414,604800
10,2,414,604800
10,23,414,604800
10,28,416,604800
22,21,417,604800
20,19,417,604800
10,29,417,604800
4,29,418,604800
20,21,418,604800
10,29,418,604800
14,15,421,604800
10,12,422,604800
4,8,422,604800
10,28,423,604800
10,29,424,604800
8,12,425,604800
2,14,426,604800
6,16,428,604800
10,8,428,604800
6,29,428,604800
10,19,429,604800
22,28,430,604800
10,4,431,604800
17,14,431,604800
16,15,431,604800
4,6,432,604800
6,29,433,604800
10,12,434,604800
22,28,434,604800
16,2,435,604800
17,22,435,604800
10,7,436,604800
8,11,438,604800
17,27,438,604800
6,11,439,604800
10,29,439,604800
22,19,440,604800
14,10,442,604800
6,11,442,604800
10,19,442,604800
6,21,444,604800
10,11,445,604800
6,18,446,604800
10,16,446,604800
17,5,448,604800
17,10,448,604800
22,17,449,604800
20,19,450,604800
13,17,451,604800
6,10,451,604800
10,28,452,604800
4,12,453,604800
13,28,453,604800
17,17,454,604800
10,26,456,604800
4,19,457,604800
10,10,458,604800
4,9,458,604800
20,29,458,604800
17,24,459,604800
4,19,460,604800
13,9,461,604800
6,21,462,604800
10,29,463,604800
10,10,464,604800
22,7,464,604800
6,21,465,604800
13,17,466,604800
22,8,466,604800
10,6,467,604800
10,10,467,604800
17,27,468,604800
4,10,469,604800
10,11,470,604800
10,10,470,604800
6,8,471,604800
10,6,471,604800
22,29,472,604800
10,23,472,604800
6,21,475,604800
17,6,475,604800
10,11,476,604800
22,16,476,604800
10,1,476,604800
10,21,476,604800
13,24,476,604800
10,10,476,604800
10,6,477,604800
2,18,477,604800
13,17,480,604800
2,2,480,604800
13,7,481,604800
22,11,482,604800
6,29,484,604800
22,10,484,604800
10,6,486,604800
4,19,486,604800
10,12,487,604800
10,21,487,604800
22,29,489,604800
22,29,489,604800
22,29,490,604800
10,9,491,604800
17,17,492,604800
20,21,492,604800
14,29,493,604800
10,29,494,604800
13,27,496,604800
13,7,496,604800
13,7,496,604800
10,21,501,604800
10,16,501,604800
4,1,501,604800
16,9,502,604800
10,19,505,604800
10,8,505,604800
10,23,505,604800
10,21,505,604800
13,20,506,604800
6,11,508,604800
6,19,508,604800
4,10,509,604800
10,11,510,604800
13,14,510,604800
16,16,510,604800
13,2,511,604800
10,11,512,604800
22,28,512,604800
22,16,512,604800
22,21,512,604800
4,21,512,604800
22,12,512,604800
4,5,512,604800
17,11,513,604800
6,10,513,604800
22,5,514,604800
20,10,514,604800
22,11,514,604800
10,19,515,604800
22,17,517,604800
20,8,518,604800
20,16,519,604800
17,15,519,604800
10,10,521,604800
20,12,522,604800
20,7,524,604800
10,19,525,604800
6,12,526,604800
2,21,526,604800
17,5,527,604800
10,21,527,604800
10,7,527,604800
22,9,528,604800
10,29,529,604800
17,17,529,604800
10,12,531,604800
10,10,536,604800
19,23,537,604800
10,12,538,604800
6,11,540,604800
10,12,540,604800
6,11,542,604800
4,21,543,604800
17,18,544,604800
20,11,545,604800
10,29,545,604800
4,29,545,604800
10,11,547,604800
13,28,547,604800
4,19,549,604800
6,16,549,604800
13,1,550,604800
22,26,550,604800
20,16,551,604800
10,18,552,604800
4,19,553,604800
4,23,553,604800
12,1,554,604800
10,16,555,604800
17,14,556,604800
12,8,557,604800
13,22,557,604800
6,29,560,604800
4,12,560,604800
4,2,560,604800
2,24,561,604800
10,10,561,604800
6,24,562,604800
17,7,562,604800
4,5,563,604800
13,10,564,604800
22,11,566,604800
13,14,569,604800
13,17,570,604800
4,10,570,604800
12,23,572,604800
4,12,573,604800
13,18,573,604800
4,23,573,604800
20,29,574,604800
22,26,575,604800
13,21,575,604800
4,23,576,604800
22,1,578,604800
4,8,578,604800
22,23,580,604800
5,5,580,604800
10,17,581,604800
3,9,581,604800
17,12,581,604800
17,20,584,604800
10,29,586,604800
17,9,587,604800
2,9,587,604800
17,15,587,604800
10,23,588,604800
13,23,588,604800
20,29,588,604800
24,11,590,604800
10,19,591,604800
17,27,592,604800
4,7,593,604800
4,29,595,604800
10,29,598,604800
10,10,600,604800
2,15,600,604800
4,29,600,604800
17,9,600,604800
10,29,601,604800
20,11,601,604800
4,1,601,604800
17,28,601,604800
7,10,602,604800
7,11,603,604800
6,28,604,604800
17,21,604,604800
13,22,606,604800
10,21,606,604800
2,20,607,604800
13,5,609,604800
13,7,609,604800
17,24,609,604800
17,10,610,604800
4,10,610,604800
17,24,611,604800
0,11,611,604800
13,5,612,604800
12,7,612,604800
10,10,614,604800
10,9,615,604800
10,10,615,604800
22,6,616,604800
17,24,617,604800
10,23,619,604800
21,11,620,604800
20,10,621,604800
4,10,622,604800
10,11,622,604800
4,23,624,604800
17,29,625,604800
4,11,627,604800
17,10,627,604800
4,11,628,604800
17,21,631,604800
21,11,632,604800
14,11,633,604800
15,1,633,604800
4,21,635,604800
10,11,635,604800
10,24,638,604800
2,7,639,604800
17,11,640,604800
10,29,640,604800
10,11,641,604800
13,9,641,604800
4,19,641,604800
17,21,641,604800
10,15,642,604800
4,12,643,604800
0,10,643,604800
17,7,644,604800
22,29,644,604800
8,1,644,604800
22,1,645,604800
22,22,645,604800
4,23,645,604800
17,2,645,604800
21,11,646,604800
17,19,646,604800
22,23,647,604800
6,1,647,604800
17,22,647,604800
6,10,648,604800
21,10,648,604800
22,23,648,604800
10,11,648,604800
10,21,648,604800
21,10,649,604800
17,17,650,604800
14,10,651,604800
6,23,654,604800
10,23,654,604800
21,10,655,604800
10,19,656,604800
13,5,656,604800
17,7,657,604800
10,1,658,604800
10,29,658,604800
10,9,659,604800
4,23,659,604800
4,23,659,604800
22,1,660,604800
20,29,661,604800
21,21,663,604800
10,21,667,604800
10,16,667,604800
12,29,668,604800
9,10,670,604800
2,12,670,604800
10,5,670,604800
10,11,670,604800
10,12,671,604800
8,25,671,604800
24,4,671,604800
22,25,672,604800
4,11,672,604800
6,23,674,604800
20,24,675,604800
13,8,675,604800
10,7,676,604800
4,1,676,604800
4,29,676,604800
6,12,677,604800
22,23,677,604800
10,23,678,604800
10,8,678,604800
4,7,678,604800
4,0,678,604800
13,5,679,604800
4,15,680,604800
22,23,680,604800
4,29,680,604800
17,20,682,604800
10,11,682,604800
10,0,684,604800
4,16,684,604800
4,23,685,604800
17,12,686,604800
11,28,686,604800
3,26,687,604800
13,23,687,604800
20,23,687,604800
10,12,688,604800
10,4,689,604800
17,11,690,604800
17,4,690,604800
7,27,690,604800
10,7,691,604800
10,29,691,604800
4,29,691,604800
10,10,692,604800
4,21,692,604800
17,11,692,604800
20,25,693,604800
13,24,693,604800
4,29,694,604800
6,23,694,604800
6,1,695,604800
14,21,695,604800
22,23,695,604800
4,12,695,604800
17,11,696,604800
21,10,696,604800
4,12,696,604800
4,1,696,604800
4,19,696,604800
17,16,697,604800
17,29,697,604800
22,25,697,604800
22,25,698,604800
10,1,698,604800
22,25,698,604800
17,28,699,604800
10,7,700,604800
21,21,700,604800
21,11,700,604800
22,0,700,604800
4,6,701,604800
14,11,701,604800
10,8,702,604800
6,25,703,604800
10,8,703,604800
10,23,703,604800
20,25,704,604800
4,8,705,604800
4,24,707,604800
17,4,707,604800
21,11,709,604800
6,10,710,604800
4,23,710,604800
4,25,710,604800
10,25,711,604800
21,19,712,604800
7,4,713,604800
17,9,713,604800
20,1,713,604800
19,21,713,604800
10,23,714,604800
0,4,714,604800
10,1,715,604800
21,27,715,604800
10,21,716,604800
10,15,717,604800
12,21,718,604800
6,9,718,604800
4,12,718,604800
10,29,719,604800
10,21,720,604800
17,16,720,604800
8,23,721,604800
14,21,721,604800
17,24,723,604800
14,24,724,604800
6,29,724,604800
4,9,726,604800
14,11,726,604800
20,29,726,604800
12,10,727,604800
6,15,728,604800
10,10,728,604800
21,11,729,604800
17,6,730,604800
