alarm_id,device_id,start_timestamp,end_timestamp
11,12,11,35
12,2,15,55
14,12,29,33
2,2,31,43
3,4,100,145
3,1,109,202
0,13,117,123
0,7,124,227
12,0,125,128
11,7,128,169
13,4,132,157
12,7,139,166
0,4,141,153
6,6,143,144
6,6,151,194
6,6,152,208
6,4,157,192
12,4,159,162
0,1,164,176
0,13,187,200
0,1,194,217
10,0,207,291
3,10,214,236
0,26,218,242
0,0,221,284
0,0,235,311
0,4,244,266
6,26,257,280
0,2,270,356
4,17,294,352
4,0,303,304
2,20,308,355
2,18,311,341
2,17,328,343
4,23,331,370
2,18,352,354
2,1,378,383
9,24,380,382
5,23,397,411
13,26,421,539
6,10,424,448
14,29,445,500
1,21,448,516
1,29,450,472
10,3,461,567
10,29,465,495
10,32,483,550
0,3,488,521
4,1,491,496
1,23,498,520
1,29,498,505
10,21,500,511
10,32,502,577
10,16,503,529
0,9,503,516
9,3,503,533
3,23,503,504
3,3,503,510
0,15,505,516
8,24,511,526
10,29,514,556
6,26,514,556
3,15,514,549
0,5,514,550
0,14,518,572
0,3,521,548
3,23,524,544
3,21,525,553
0,5,525,572
12,23,535,563
0,29,536,544
0,15,545,607
3,5,550,567
0,21,561,592
10,3,564,572
3,32,569,575
9,31,587,643
2,6,604,643
12,29,614,699
10,30,623,660
12,1,632,639
0,14,632,634
3,17,637,647
1,30,639,722
3,31,660,735
6,6,666,722
10,31,674,690
12,30,693,701
0,30,702,716
10,31,709,718
8,6,709,809
10,9,711,717
0,30,713,747
6,8,715,802
0,31,718,732
3,22,751,788
0,19,779,828
9,20,780,786
10,24,781,833
6,31,784,797
0,24,795,878
0,14,854,936
7,18,893,903
2,10,903,913
8,7,906,938
6,31,915,947
1,4,962,999
14,0,962,995
12,0,964,965
10,6,969,982
1,10,970,1020
15,10,975,1030
10,0,979,1022
1,0,986,1007
10,7,990,1083
10,4,991,992
3,7,992,1019
10,26,994,1000
3,10,999,1001
6,14,1001,1008
10,0,1009,1018
13,10,1016,1026
0,7,1017,1021
6,26,1024,1038
13,10,1029,1076
0,7,1033,1039
10,15,1041,1043
3,4,1046,1122
6,0,1051,1057
0,6,1090,1092
4,16,1095,1115
1,3,1148,1181
5,3,1165,1265
1,9,1185,1208
1,17,1208,1210
2,27,1273,1343
2,22,1291,1306
1,14,1310,1326
10,30,1319,1328
3,14,1320,1328
0,14,1323,1328
0,30,1324,1351
15,20,1328,1342
13,17,1334,1343
6,20,1342,1344
4,15,1363,1523
8,15,1372,1394
2,32,1394,1444
2,15,1397,1399
4,0,1421,1437
14,28,1425,1426
10,3,1426,1440
2,0,1429,1482
2,11,1437,1450
9,3,1440,1453
2,32,1479,1494
9,13,1481,1495
2,15,1483,1483
0,15,1486,1533
9,11,1515,1556
10,11,1542,1627
0,11,1563,1587
0,15,1570,1608
12,27,1571,1598
3,1,1581,1598
5,5,1625,1666
8,6,1633,1704
1,32,1637,1650
10,32,1646,1741
10,14,1646,1688
0,13,1656,1663
3,25,1659,1717
10,15,1669,1673
0,15,1670,1695
3,23,1678,1786
0,15,1680,1695
3,13,1684,1746
8,1,1684,1753
0,30,1687,1723
0,16,1689,1704
0,1,1693,1716
4,13,1695,1714
12,23,1696,1701
0,13,1696,1709
0,32,1703,1713
0,32,1727,1744
0,23,1769,1795
0,29,1773,1775
2,18,1782,1821
15,16,1786,1856
11,19,1797,1827
0,16,1797,1855
2,19,1798,1850
13,16,1799,1806
13,19,1800,1859
2,16,1801,1822
6,16,1806,1811
6,22,1807,1850
12,16,1818,1823
13,19,1819,1879
6,16,1821,1885
4,16,1822,1921
6,22,1825,1860
0,13,1831,1839
13,13,1831,1832
6,19,1832,1860
2,13,1835,1837
6,19,1841,1844
6,16,1847,1887
2,19,1850,1884
13,13,1856,1875
0,16,1856,1868
12,27,1859,1866
6,16,1861,1896
12,13,1864,1876
2,19,1865,1881
6,1,1870,1899
2,16,1891,1908
0,0,1907,1940
6,26,1913,1950
5,2,1954,1964
13,10,1981,1990
6,26,1988,2001
10,22,2010,2022
4,6,2019,2097
2,6,2025,2084
2,4,2025,2198
1,17,2035,2059
10,20,2039,2062
10,18,2043,2062
0,20,2046,2146
0,24,2050,2072
4,20,2054,2133
3,20,2056,2103
3,24,2057,2059
0,24,2062,2070
0,18,2062,2069
0,17,2073,2145
0,20,2074,2130
2,17,2093,2094
4,11,2111,2125
2,20,2132,2161
2,24,2133,2177
1,13,2149,2150
12,26,2174,2214
0,30,2176,2200
4,7,2182,2217
8,5,2184,2246
10,20,2191,2251
3,19,2194,2223
2,7,2201,2246
12,22,2218,2280
12,22,2222,2225
7,2,2224,2230
3,14,2242,2271
0,14,2247,2284
0,30,2266,2295
4,1,2277,2334
2,13,2286,2296
8,5,2302,2339
4,16,2312,2317
6,31,2316,2359
5,12,2326,2373
12,27,2386,2444
14,5,2412,2447
1,32,2428,2431
9,25,2440,2458
0,32,2442,2513
10,14,2442,2563
3,32,2442,2444
0,25,2443,2512
3,30,2446,2542
10,25,2448,2458
0,30,2452,2456
3,32,2459,2463
0,30,2463,2467
12,28,2465,2540
12,31,2481,2521
3,25,2482,2542
0,14,2492,2528
0,25,2492,2502
0,14,2514,2532
1,7,2516,2564
0,32,2523,2533
0,32,2533,2620
1,32,2549,2559
8,2,2583,2597
0,13,2595,2597
1,15,2608,2642
12,26,2641,2645
10,11,2642,2688
3,13,2642,2675
0,11,2643,2659
0,1,2643,2723
9,13,2739,2764
1,27,2779,2790
3,0,2790,2826
14,31,2790,2799
1,31,2790,2799
12,2,2793,2900
0,4,2796,2797
6,15,2801,2835
0,0,2805,2824
0,4,2808,2835
6,1,2825,2830
5,14,2877,2902
8,2,2885,2926
1,30,2893,2927
10,31,2894,2914
7,20,2894,2906
14,12,2897,2948
10,17,2898,2910
13,20,2900,2904
0,6,2903,2916
1,2,2912,3076
13,17,2914,2919
10,31,2921,2965
10,2,2923,2926
10,0,2935,2950
0,4,2948,2999
10,12,2957,2963
10,12,2957,2963
10,29,2982,3011
0,23,2989,3039
5,21,2993,3092
10,12,2995,3080
1,3,2998,3021
10,0,2999,3053
10,9,3000,3011
3,2,3012,3015
1,28,3015,3025
0,2,3017,3051
0,0,3025,3048
10,12,3033,3117
0,4,3037,3088
0,2,3043,3058
10,2,3057,3195
14,21,3061,3065
1,3,3062,3070
1,21,3063,3078
1,3,3075,3123
10,21,3078,3131
0,2,3078,3194
0,2,3094,3117
10,21,3095,3196
0,21,3102,3102
5,10,3103,3135
14,5,3105,3135
0,2,3107,3133
3,29,3109,3189
0,29,3114,3155
3,2,3116,3131
0,21,3117,3137
0,0,3119,3121
3,12,3121,3122
0,29,3136,3144
0,2,3141,3204
0,6,3150,3157
0,23,3153,3156
6,18,3155,3193
0,6,3159,3212
0,21,3178,3182
3,28,3179,3225
11,27,3179,3182
5,11,3182,3186
0,21,3182,3283
3,21,3185,3190
0,21,3188,3194
3,3,3188,3203
14,23,3217,3272
0,28,3218,3219
1,32,3218,3231
10,5,3230,3248
10,3,3231,3288
1,29,3239,3239
1,23,3242,3373
11,31,3247,3274
13,30,3248,3275
1,32,3251,3256
10,29,3252,3285
3,3,3257,3274
13,31,3258,3274
6,31,3261,3275
10,32,3265,3301
12,3,3265,3290
0,21,3265,3310
0,9,3268,3279
0,9,3269,3288
12,30,3270,3300
3,21,3272,3285
0,28,3273,3306
3,29,3273,3280
0,21,3276,3278
8,9,3284,3355
11,11,3285,3302
13,11,3286,3289
13,1,3294,3323
3,16,3327,3348
10,32,3336,3390
14,9,3344,3354
0,19,3346,3351
10,29,3356,3394
10,29,3357,3450
0,21,3357,3405
10,23,3360,3369
0,29,3362,3448
0,21,3365,3369
10,32,3366,3404
3,5,3372,3395
3,14,3374,3377
0,6,3385,3401
3,14,3385,3405
0,32,3390,3465
8,13,3392,3395
1,16,3407,3443
10,16,3411,3442
3,21,3412,3432
0,28,3414,3417
0,29,3417,3448
10,13,3418,3427
0,21,3419,3449
0,13,3420,3467
3,13,3423,3441
0,28,3424,3458
0,6,3425,3443
0,6,3440,3448
12,1,3441,3465
0,29,3447,3470
15,21,3474,3500
0,29,3483,3485
2,9,3488,3532
4,3,3488,3564
0,21,3490,3496
