alarm_id,device_id,start_timestamp,end_timestamp
12,0,45,80
2,18,93,130
12,12,94,97
1,0,109,142
0,26,160,167
0,18,168,208
8,12,172,208
8,18,174,181
8,13,178,189
12,13,185,190
5,20,291,292
4,19,300,348
2,22,340,362
9,4,356,362
7,10,417,419
0,10,557,595
12,25,562,603
9,21,562,595
8,21,563,584
8,3,570,572
8,15,575,590
11,20,648,674
6,22,670,700
0,22,674,691
7,21,676,689
8,21,677,691
4,21,680,700
12,21,808,834
9,17,831,859
0,4,853,872
12,22,864,872
8,22,866,872
2,1,921,929
5,8,938,958
9,8,982,1042
1,26,1028,1037
6,15,1047,1054
7,10,1053,1054
2,24,1067,1072
9,26,1068,1072
2,2,1074,1114
8,24,1101,1115
10,23,1195,1216
1,18,1202,1219
3,23,1334,1382
4,4,1337,1339
6,2,1354,1382
0,2,1356,1359
6,23,1359,1363
4,2,1369,1382
7,7,1375,1380
6,23,1375,1380
1,12,1391,1400
0,19,1431,1443
12,5,1460,1470
7,15,1467,1473
5,5,1499,1567
7,27,1535,1544
10,9,1539,1547
7,14,1548,1567
10,13,1633,1633
9,26,1651,1671
7,26,1691,1697
11,3,1699,1751
8,18,1712,1767
8,17,1768,1876
1,6,1774,1790
5,7,1793,1809
9,22,2049,2085
4,21,2129,2151
2,20,2134,2195
9,25,2141,2166
9,20,2145,2188
6,7,2173,2220
8,2,2177,2226
7,2,2188,2220
7,8,2195,2220
4,7,2199,2205
7,7,2211,2218
4,13,2241,2244
0,1,2253,2285
8,1,2254,2272
12,11,2264,2285
10,3,2296,2301
5,1,2305,2381
5,9,2313,2342
7,9,2313,2342
11,1,2327,2341
7,1,2337,2381
7,3,2339,2342
6,11,2364,2381
4,20,2366,2381
4,20,2368,2373
8,1,2374,2384
0,20,2375,2381
4,20,2376,2381
7,3,2379,2380
4,1,2380,2381
5,27,2429,2447
6,27,2430,2437
11,5,2478,2505
4,16,2510,2566
8,18,2514,2534
12,12,2570,2571
12,23,2603,2613
12,19,2648,2651
8,17,2776,2790
5,2,2839,2877
6,7,2843,2865
4,8,2845,2857
7,7,2845,2877
4,7,2847,2865
0,8,2849,2853
7,2,2851,2857
4,8,2860,2865
1,23,2908,2920
11,2,2913,2972
7,0,2951,2970
1,2,3000,3003
8,24,3010,3030
8,13,3023,3026
12,11,3186,3200
6,14,3190,3190
1,1,3216,3246
4,11,3229,3278
9,9,3245,3258
8,24,3256,3288
7,14,3266,3326
9,22,3279,3294
12,21,3280,3296
7,24,3359,3366
9,8,3409,3410
11,26,3491,3553
11,9,3499,3564
1,22,3584,3610
5,14,3602,3605
0,21,3604,3604
2,18,3615,3626
11,27,3682,3723
9,24,3725,3730
0,3,3772,3792
8,10,3774,3792
8,11,3774,3792
2,19,3784,3804
5,9,3786,3796
7,9,3787,3796
11,3,3789,3789
5,3,3800,3819
7,10,3807,3819
7,21,3811,3819
7,3,3814,3819
6,13,3817,3819
4,18,3818,3819
1,10,3866,3889
3,8,3916,4009
6,7,3918,3939
4,7,3925,3927
0,8,3930,3933
10,8,3934,3964
6,21,3952,3965
7,22,3954,3965
4,8,3960,3965
6,7,3966,3970
4,8,3967,3970
4,6,3974,4010
6,9,3975,4023
10,21,3984,3986
10,21,3988,3999
4,8,3998,4009
4,21,4001,4009
6,7,4008,4009
7,3,4009,4023
1,20,4023,4041
4,9,4123,4127
11,2,4135,4140
9,1,4153,4156
1,7,4186,4195
6,16,4275,4289
4,16,4279,4289
9,0,4280,4286
4,19,4281,4289
0,4,4292,4332
2,11,4293,4306
12,4,4310,4310
8,23,4319,4332
7,20,4368,4381
6,26,4378,4438
10,5,4391,4413
7,24,4397,4410
4,24,4409,4438
0,26,4415,4419
4,26,4434,4438
12,2,4523,4537
5,8,4562,4562
6,22,4616,4631
11,7,4625,4648
7,21,4628,4631
7,17,4635,4642
1,6,4720,4758
0,10,4801,4802
4,5,4815,4844
9,20,4824,4831
1,19,4838,4860
7,24,4847,4874
11,27,4909,4912
9,2,4947,4967
5,17,4952,4960
7,25,4953,4960
7,17,4953,4960
4,24,5030,5057
8,14,5043,5044
1,21,5055,5060
2,4,5098,5123
2,0,5117,5136
8,27,5213,5237
5,27,5225,5281
6,27,5231,5281
0,27,5243,5254
7,15,5243,5255
6,15,5249,5262
12,15,5251,5254
7,27,5253,5262
4,27,5255,5263
7,27,5256,5275
4,15,5257,5280
7,27,5267,5281
4,27,5276,5281
0,27,5276,5281
8,9,5278,5338
9,14,5313,5347
1,2,5348,5359
2,6,5368,5369
12,15,5385,5399
9,5,5387,5406
0,20,5481,5528
7,21,5488,5644
8,25,5491,5517
12,18,5507,5530
12,11,5513,5519
8,20,5516,5528
12,20,5524,5528
4,24,5525,5534
12,25,5527,5528
6,18,5600,5625
4,12,5609,5612
4,12,5618,5625
4,15,5637,5730
6,20,5687,5745
7,20,5697,5722
12,27,5699,5724
4,20,5724,5730
10,8,5757,5915
9,6,5769,5783
10,11,5782,5795
9,1,5876,5918
12,13,5894,5931
1,2,5897,5904
9,12,5970,6032
12,15,6035,6091
1,8,6079,6098
3,16,6132,6147
11,22,6212,6229
5,25,6234,6335
12,26,6245,6256
6,25,6247,6250
12,15,6248,6250
7,25,6252,6335
0,4,6253,6291
7,20,6254,6264
12,4,6256,6284
8,23,6260,6268
7,1,6265,6285
8,24,6266,6339
6,17,6298,6305
0,20,6304,6341
7,25,6304,6305
12,25,6309,6314
4,25,6317,6321
6,20,6317,6321
7,11,6318,6321
8,11,6339,6341
10,20,6437,6446
6,19,6455,6456
0,24,6495,6539
9,18,6523,6538
10,9,6534,6540
1,12,6538,6588
7,23,6730,6733
7,16,6794,6799
5,20,6799,6816
