alarm_id,device_id,start_timestamp,end_timestamp
15,12,20,21
4,11,66,74
2,7,66,79
9,2,78,92
3,16,123,132
9,8,179,193
1,0,252,268
10,16,265,287
14,19,287,352
14,6,331,354
5,15,340,377
0,13,391,401
13,3,398,426
1,12,422,430
15,2,454,530
2,17,460,475
12,4,494,502
5,18,501,510
7,1,534,534
5,6,563,738
9,4,590,622
0,9,594,610
3,10,668,687
11,5,669,670
1,3,774,803
14,5,781,808
2,5,889,893
16,3,903,931
8,12,905,1077
2,1,910,916
2,8,912,925
11,4,913,914
13,6,922,935
2,0,939,962
9,12,946,970
13,18,982,1094
15,12,990,1060
9,12,990,1004
3,7,1019,1115
16,7,1035,1046
7,7,1075,1082
15,8,1204,1225
2,14,1227,1239
1,12,1281,1300
0,7,1296,1369
14,7,1341,1350
3,0,1349,1372
14,7,1363,1418
2,12,1371,1439
9,11,1423,1500
14,11,1485,1527
2,16,1511,1518
8,15,1621,1632
15,15,1630,1756
16,7,1670,1679
3,10,1694,1704
9,20,1880,1900
15,17,1892,1903
14,7,1907,2126
1,14,1971,1981
2,18,2016,2023
0,13,2072,2078
7,12,2105,2109
16,18,2126,2129
12,7,2186,2270
10,8,2272,2434
10,11,2287,2386
16,1,2301,2324
16,9,2309,2333
6,0,2324,2339
11,7,2340,2352
6,11,2360,2372
11,14,2427,2427
2,12,2472,2481
6,1,2518,2562
8,5,2531,2571
0,6,2537,2572
9,6,2543,2564
15,5,2552,2556
14,6,2554,2593
8,14,2636,2766
9,14,2654,2684
12,14,2664,2715
9,14,2711,2736
9,18,2718,2747
3,17,2754,2804
13,2,2760,2807
16,17,2774,2788
11,14,2808,2819
1,17,2811,2816
14,14,2811,2850
3,2,2850,2866
4,1,2898,2918
9,0,2899,2958
15,15,3044,3096
12,11,3065,3072
2,17,3157,3169
0,12,3193,3237
9,12,3206,3414
16,14,3246,3257
6,9,3256,3267
13,17,3258,3265
14,12,3282,3305
1,13,3315,3332
11,20,3366,3375
7,12,3510,3510
1,12,3547,3569
13,14,3584,3645
10,4,3584,3603
12,11,3611,3620
6,12,3643,3644
15,19,3662,3687
0,17,3665,3696
7,15,3670,3822
14,17,3692,3745
13,3,3761,3947
16,9,3770,3786
7,17,3802,3814
15,5,3803,3815
13,0,3823,3900
8,12,3856,3907
3,10,3868,3897
12,13,3903,3951
0,16,3941,4015
14,13,3943,3985
3,5,3962,4009
9,16,3966,4052
16,5,3975,3978
14,16,3982,4023
3,12,4041,4056
6,3,4058,4098
10,19,4086,4126
6,8,4090,4109
10,13,4111,4187
13,19,4113,4160
2,18,4115,4204
9,0,4126,4187
0,15,4155,4166
11,18,4237,4267
14,18,4245,4249
6,2,4248,4268
10,19,4260,4325
5,9,4274,4286
13,18,4282,4284
14,3,4314,4323
1,12,4400,4484
2,5,4438,4496
2,14,4455,4543
2,15,4568,4609
8,15,4675,4759
15,15,4688,4695
0,8,4706,4708
16,16,4729,4742
9,15,4736,4770
9,5,4767,4806
15,6,4789,4791
6,3,4818,4843
15,5,4853,4856
13,5,4879,4950
14,4,4919,5012
6,16,4920,4960
10,2,4934,4953
3,20,4954,4955
3,18,4956,4993
10,13,4962,4967
4,8,4976,5072
13,2,5033,5049
11,8,5037,5069
9,11,5061,5084
14,18,5089,5095
2,10,5104,5195
9,19,5168,5183
3,5,5171,5179
16,5,5177,5181
12,20,5188,5224
6,13,5230,5281
15,14,5233,5235
12,17,5256,5262
1,11,5278,5292
13,11,5340,5439
11,1,5347,5363
0,9,5353,5398
9,9,5357,5408
3,9,5434,5465
6,12,5485,5498
10,12,5532,5553
10,5,5549,5551
8,10,5584,5654
3,4,5638,5642
16,4,5641,5660
3,4,5659,5739
16,4,5669,5696
9,19,5728,5740
14,19,5732,5738
14,2,5748,5811
14,8,5759,5775
8,2,5763,5786
10,5,5794,5822
12,17,5827,5830
9,5,5851,5898
12,1,5872,5885
10,20,5873,5899
13,0,5875,5884
13,20,5887,5966
3,0,5904,6153
4,5,6034,6119
16,0,6050,6074
5,6,6073,6345
11,5,6077,6092
13,7,6083,6246
16,3,6100,6107
2,2,6134,6169
16,0,6135,6141
16,8,6154,6158
7,0,6173,6202
1,6,6184,6217
9,19,6196,6212
14,8,6283,6294
3,16,6291,6362
5,17,6353,6353
5,2,6394,6408
9,13,6463,6487
