alarm_id,device_id,start_timestamp,end_timestamp
19,13,34,604800
1,19,39,604800
21,32,52,604800
19,36,62,604800
23,27,79,604800
4,31,80,604800
9,8,94,604800
1,27,98,604800
10,25,115,604800
24,16,116,604800
1,36,119,604800
4,25,131,604800
0,13,158,604800
11,17,189,604800
4,36,223,604800
21,31,229,604800
5,34,230,604800
8,0,233,604800
14,0,246,604800
2,16,246,604800
16,35,251,604800
13,35,262,604800
11,13,265,604800
4,27,267,604800
22,35,272,604800
23,13,279,604800
9,23,285,604800
19,35,293,604800
7,0,309,604800
0,18,314,604800
11,18,317,604800
23,3,317,604800
3,14,319,604800
4,13,324,604800
4,3,340,604800
3,35,341,604800
22,0,343,604800
4,14,350,604800
10,33,354,604800
24,24,355,604800
4,0,356,604800
19,16,366,604800
5,31,393,604800
12,8,394,604800
14,13,411,604800
20,35,416,604800
15,8,417,604800
19,25,419,604800
14,14,430,604800
4,35,433,604800
17,29,442,604800
5,35,444,604800
25,29,446,604800
21,29,451,604800
0,8,455,604800
23,18,471,604800
18,15,472,604800
22,8,480,604800
20,23,487,604800
14,23,490,604800
14,35,490,604800
4,18,498,604800
17,14,505,604800
8,22,507,604800
21,7,510,604800
11,8,517,604800
19,9,523,604800
21,14,524,604800
23,8,585,604800
10,18,591,604800
4,33,601,604800
7,29,610,604800
5,13,615,604800
0,25,620,604800
14,18,622,604800
25,26,628,604800
14,22,629,604800
6,30,629,604800
22,29,638,604800
4,8,642,604800
1,2,642,604800
4,18,646,604800
8,17,648,604800
2,24,651,604800
7,17,655,604800
7,14,665,604800
13,34,670,604800
23,25,677,604800
4,14,688,604800
14,17,707,604800
4,17,714,604800
4,25,715,604800
22,14,721,604800
20,34,729,604800
5,34,731,604800
4,29,743,604800
22,17,756,604800
25,34,761,604800
14,8,779,604800
5,23,785,604800
1,8,836,604800
21,12,836,604800
23,32,863,604800
14,8,875,604800
4,8,875,604800
14,34,914,604800
7,22,915,604800
16,0,935,604800
24,15,938,604800
22,0,942,604800
2,6,946,604800
2,15,953,604800
4,22,957,604800
24,23,961,604800
9,9,966,604800
24,35,971,604800
21,1,974,604800
2,23,975,604800
1,18,982,604800
4,32,984,604800
3,0,993,604800
10,24,1008,604800
11,8,1015,604800
20,0,1021,604800
3,34,1026,604800
25,1,1029,604800
4,30,1029,604800
14,0,1034,604800
24,34,1038,604800
13,0,1041,604800
8,9,1042,604800
0,7,1046,604800
14,7,1052,604800
23,7,1052,604800
14,9,1056,604800
4,7,1066,604800
4,34,1068,604800
4,0,1068,604800
2,35,1069,604800
6,21,1073,604800
24,0,1075,604800
11,25,1081,604800
5,0,1100,604800
12,28,1120,604800
11,7,1125,604800
15,28,1133,604800
4,24,1142,604800
14,25,1143,604800
17,10,1144,604800
4,21,1150,604800
0,28,1152,604800
19,0,1158,604800
2,0,1158,604800
11,28,1159,604800
13,11,1171,604800
23,8,1190,604800
15,25,1199,604800
21,10,1208,604800
7,10,1212,604800
7,9,1219,604800
14,28,1221,604800
22,22,1230,604800
4,8,1246,604800
22,9,1277,604800
9,18,1283,604800
21,33,1283,604800
23,28,1293,604800
3,29,1300,604800
4,28,1307,604800
4,29,1312,604800
22,28,1333,604800
3,4,1340,604800
1,28,1346,604800
23,2,1356,604800
18,13,1358,604800
22,10,1361,604800
22,25,1363,604800
4,10,1364,604800
7,4,1371,604800
13,7,1377,604800
16,7,1377,604800
20,7,1379,604800
9,26,1380,604800
4,9,1381,604800
24,7,1388,604800
24,31,1390,604800
5,7,1399,604800
2,7,1403,604800
8,6,1411,604800
2,34,1431,604800
7,6,1436,604800
22,4,1452,604800
2,31,1455,604800
19,7,1455,604800
4,2,1473,604800
3,3,1473,604800
3,7,1476,604800
2,34,1479,604800
4,7,1504,604800
17,20,1507,604800
22,7,1507,604800
7,20,1519,604800
4,20,1521,604800
11,37,1527,604800
4,4,1527,604800
4,3,1545,604800
0,6,1546,604800
14,6,1560,604800
16,1,1562,604800
13,1,1568,604800
1,26,1570,604800
3,1,1570,604800
4,6,1574,604800
4,3,1586,604800
22,1,1588,604800
4,1,1593,604800
20,1,1594,604800
14,1,1610,604800
22,6,1611,604800
21,20,1621,604800
22,20,1631,604800
6,20,1642,604800
7,23,1671,604800
15,9,1679,604800
22,7,1684,604800
22,9,1686,604800
23,6,1689,604800
4,4,1695,604800
14,7,1700,604800
2,1,1707,604800
15,13,1710,604800
14,6,1712,604800
5,1,1716,604800
4,6,1724,604800
11,6,1725,604800
22,23,1734,604800
