alarm_id,device_id,start_timestamp,end_timestamp
12,1,5,37
20,1,18,25
20,12,18,19
20,1,35,73
11,5,42,63
16,0,43,107
2,5,51,55
14,16,56,64
7,9,69,73
20,7,75,133
19,3,83,114
8,15,84,102
13,4,141,246
10,26,142,151
19,11,144,162
7,26,150,156
4,22,175,182
0,21,181,197
14,27,186,247
0,17,192,205
0,15,228,236
26,14,229,264
24,13,235,273
0,10,261,263
23,6,265,318
20,27,280,331
16,28,282,328
12,14,325,345
20,14,335,343
25,23,353,359
22,8,354,483
2,1,354,360
0,8,356,381
12,6,361,389
5,21,361,385
12,23,367,377
21,30,378,382
4,2,384,391
17,2,385,460
9,2,390,450
17,2,399,420
24,8,409,411
21,20,412,448
8,2,412,430
0,8,430,515
3,15,440,470
17,2,442,442
8,2,443,465
11,13,443,506
13,32,462,584
3,13,484,545
8,6,492,539
27,7,503,507
14,3,524,542
9,28,529,530
0,9,552,572
20,6,559,562
27,33,577,696
24,3,578,628
10,26,598,622
3,26,617,682
4,10,620,632
10,13,620,655
14,13,627,639
7,5,631,643
8,7,636,676
20,31,640,700
5,33,653,666
2,33,654,759
4,8,657,679
20,33,668,694
6,8,670,781
18,16,671,703
25,23,672,685
4,21,674,691
2,33,676,684
14,32,714,758
27,23,715,727
3,23,716,741
15,11,728,734
0,18,744,746
25,5,751,809
24,26,779,824
9,11,797,809
12,12,805,811
24,23,822,828
3,14,827,886
7,21,830,839
23,1,835,862
17,17,840,856
26,10,863,912
27,10,889,902
2,10,894,938
16,10,894,922
27,10,907,927
5,6,921,974
11,17,925,939
5,28,957,978
2,6,961,987
24,0,961,965
14,4,967,1097
12,0,981,1027
2,0,988,1017
2,0,1027,1033
27,7,1029,1046
5,7,1032,1093
18,8,1038,1066
14,8,1039,1040
14,7,1045,1121
7,12,1046,1058
14,2,1053,1062
7,25,1091,1133
14,6,1126,1136
6,21,1211,1225
17,5,1214,1231
13,26,1215,1218
6,27,1236,1265
2,1,1246,1333
4,2,1263,1288
25,30,1274,1308
13,0,1276,1345
23,27,1277,1284
13,3,1281,1307
9,2,1287,1293
4,9,1291,1308
17,9,1292,1338
24,2,1293,1298
14,31,1312,1326
20,9,1312,1320
1,29,1313,1332
8,9,1326,1327
16,14,1354,1393
13,1,1360,1378
3,31,1364,1364
28,22,1389,1412
4,30,1398,1432
0,4,1399,1458
28,3,1417,1435
9,0,1424,1478
11,30,1476,1491
17,29,1488,1496
14,26,1490,1501
13,29,1495,1537
8,29,1496,1503
11,26,1505,1577
3,26,1508,1585
20,16,1510,1532
12,13,1519,1596
20,13,1524,1653
2,26,1525,1537
2,29,1546,1546
2,13,1566,1573
2,13,1586,1606
14,6,1588,1603
4,25,1626,1628
25,0,1634,1647
15,12,1638,1640
22,18,1653,1673
20,24,1655,1811
6,24,1661,1691
21,16,1661,1673
20,5,1687,1692
13,6,1703,1727
19,12,1725,1726
28,9,1728,1729
16,32,1733,1768
19,2,1756,1815
3,5,1782,1795
10,2,1792,1806
21,3,1794,1871
5,30,1806,1835
14,30,1807,1844
20,21,1813,1824
2,30,1814,1838
0,25,1817,1850
13,25,1825,1839
23,31,1825,1856
17,31,1829,1843
7,27,1838,1870
14,31,1850,1872
14,19,1855,1857
10,32,1867,1880
14,32,1868,1880
26,11,1877,1877
21,33,1877,1947
25,26,1906,1968
28,4,1914,2049
11,19,1914,1936
28,20,1930,1931
23,8,2015,2043
16,29,2018,2056
28,8,2032,2034
17,8,2043,2054
21,1,2049,2080
4,8,2083,2100
9,8,2089,2107
5,4,2095,2148
22,10,2128,2133
1,22,2138,2171
13,8,2157,2213
5,0,2168,2171
5,13,2169,2173
12,19,2169,2192
19,1,2170,2190
15,28,2176,2182
0,7,2178,2281
19,21,2180,2199
9,6,2189,2214
26,32,2212,2258
16,32,2220,2226
4,2,2221,2239
16,32,2245,2295
20,1,2250,2288
24,3,2251,2269
13,24,2267,2301
27,7,2282,2285
17,15,2293,2307
20,28,2339,2346
23,11,2373,2418
21,31,2374,2387
17,11,2383,2461
28,9,2388,2427
6,18,2396,2397
17,32,2396,2397
22,27,2401,2415
25,11,2404,2414
19,8,2413,2428
1,18,2426,2444
14,18,2430,2478
23,33,2433,2637
24,12,2448,2451
8,6,2462,2463
25,33,2465,2493
11,21,2468,2489
20,5,2479,2481
20,16,2482,2499
4,20,2485,2534
15,31,2518,2586
17,20,2525,2629
17,33,2530,2531
14,33,2536,2626
6,31,2537,2548
27,13,2547,2575
2,13,2558,2582
6,31,2559,2560
0,31,2578,2636
8,20,2585,2591
17,33,2605,2611
20,20,2625,2633
25,20,2629,2682
